qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
GAP21Q15_f_W82,"Question: Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Entertainment, including movies, music and television
A. The best
B. Above average
C. Average
D. Below average
E. The worst
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' B', ' B', ' C', ' B', ' C', ' A', ' D', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' C', ' C', ' A', ' B', ' B', ' A', ' A', ' C', ' A', ' C', ' B', ' B', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' C', ' A', ' B', ' B', ' B', ' C', ' E', ' A', ' B', ' A', ' A', ' C', ' B', ' B', ' A', ' A', ' A', ' C', ' C', ' A', ' D', ' B', ' D', ' B', ' B', ' A', ' A', ' B', ' C', ' D', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' C', ' A', ' C', ' A', ' C', ' B', ' B', ' B', ' B', ' A', ' C', ' C', ' A', ' C', ' C', ' B', ' B', ' A', ' B', ' A', ' C', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' B']","[0.33824333, 0.36663431, 0.24228055, 0.03707182, 0.01576998, 0.001353582423976]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0, 5.0]"
COMMIMPH_W32,"Question: How important is it to you, personally, to live in a community where most people share your religious views
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' C', ' D', ' D', ' B', ' C', ' D', ' B', ' D', ' C', ' B', ' C', ' C', ' C', ' C', ' B', ' C', ' D', ' B', ' C', ' D', ' B', ' D', ' D', ' C', ' A', ' C', ' B', ' B', ' B', ' A', ' D', ' C', ' D', ' D', ' B', ' B', ' C', ' D', ' C', ' D', ' C', ' B', ' A', ' D', ' B', ' B', ' C', ' D', ' C', ' B', ' D', ' D', ' C', ' C', ' B', ' C', ' A', ' D', ' A', ' B', ' C', ' B', ' B', ' A', ' C', ' D', ' D', ' B', ' A', ' D', ' B', ' D', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' D', ' A', ' D', ' C', ' B', ' C', ' C', ' D', ' D', ' D', ' D', ' A', ' C', ' D', ' D', ' D', ' C', ' B', ' D', ' B']","[0.11563486, 0.22455334, 0.34603498, 0.31377682, 0.0020705854146017]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
PP5e_W49,"Question: How confident are you, if at all, that companies will be held accountable by the government if they misuse or compromise your data?
A. Very confident
B. Somewhat confident
C. Not too confident
D. Not confident at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' C', ' C', ' B', ' B', ' D', ' B', ' D', ' C', ' D', ' B', ' C', ' C', ' C', ' C', ' C', ' D', ' C', ' B', ' B', ' C', ' D', ' C', ' C', ' B', ' D', ' C', ' D', ' C', ' D', ' D', ' A', ' D', ' D', ' B', ' D', ' C', ' C', ' D', ' C', ' D', ' A', ' D', ' C', ' D', ' D', ' C', ' D', ' C', ' D', ' D', ' D', ' B', ' B', ' D', ' C', ' D', ' C', ' D', ' C', ' C', ' A', ' B', ' C', ' C', ' B', ' D', ' D', ' D', ' D', ' D', ' B', ' C', ' C', ' C', ' C', ' D', ' C', ' B', ' D', ' B', ' C', ' D', ' C', ' D', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' B', ' C']","[0.03101098, 0.20011252, 0.44064465, 0.32823185, 0.0013479033049574]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
RACESURV52MOD_W92,"Question: How much, if at all, would it bother you to regularly hear people speak a language other than English in public places in your community?
A. A lot
B. Some
C. Not much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' D', ' B', ' B', ' D', ' C', ' D', ' D', ' B', ' B', ' C', ' A', ' B', ' C', ' B', ' C', ' A', ' D', ' A', ' D', ' C', ' B', ' B', ' D', ' C', ' C', ' D', ' D', ' B', ' D', ' C', ' A', ' A', ' A', ' D', ' D', ' C', ' D', ' D', ' D', ' C', ' B', ' C', ' C', ' C', ' A', ' C', ' D', ' D', ' C', ' B', ' C', ' D', ' D', ' D', ' B', ' A', ' C', ' B', ' C', ' C', ' B', ' C', ' D', ' A', ' B', ' D', ' D', ' D', ' C', ' A', ' D', ' D', ' C', ' D', ' C', ' B', ' D', ' B', ' B', ' C', ' C', ' A', ' D', ' D', ' B', ' D', ' C', ' D', ' A', ' D', ' D', ' D', ' C', ' D', ' D', ' D', ' C', ' D', ' D']","[0.17767613, 0.21239145, 0.25321734, 0.35671508, 0.0026769108092768]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
SOLVPROBb_W41,"Question: In the future, what kind of an impact do you think major corporations will have in solving the biggest problems facing the country?
A. A very positive impact
B. A somewhat positive impact
C. A somewhat negative impact
D. A very negative impact
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' B', ' B', ' D', ' D', ' D', ' C', ' B', ' B', ' B', ' D', ' D', ' A', ' C', ' B', ' B', ' C', ' B', ' D', ' B', ' D', ' D', ' C', ' C', ' D', ' A', ' A', ' B', ' A', ' B', ' C', ' C', ' B', ' B', ' B', ' D', ' C', ' B', ' C', ' E', ' B', ' B', ' D', ' E', ' B', ' B', ' C', ' B', ' D', ' C', ' B', ' A', ' B', ' C', ' C', ' B', ' B', ' B', ' D', ' C', ' C', ' B', ' C', ' C', ' C', ' B', ' A', ' B', ' B', ' D', ' A', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' B', ' C', ' B', ' A', ' B', ' B', ' C', ' A', ' B', ' C', ' D', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' D', ' D', ' B', ' C']","[0.09614619, 0.41455285, 0.33171397, 0.15758698, 0.0131951885265284]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
RACESURV27_W43,"Question: How much, if at all, do you think what happens to Asians in the country overall affects what happens in your own life?
A. A lot
B. Some
C. Not much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' D', ' B', ' C', ' C', ' B', ' B', ' C', ' C', ' B', ' D', ' D', ' C', ' D', ' C', ' C', ' C', ' B', ' D', ' D', ' A', ' D', ' C', ' C', ' B', ' D', ' C', ' B', ' A', ' D', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' C', ' D', ' B', ' C', ' B', ' C', ' C', ' C', ' C', ' B', ' C', ' A', ' B', ' C', ' C', ' A', ' A', ' B', ' D', ' C', ' B', ' D', ' D', ' C', ' B', ' D', ' C', ' C', ' D', ' B', ' C', ' B', ' C', ' A', ' B', ' B', ' C', ' C', ' C', ' D', ' D', ' D', ' C', ' D', ' C', ' A', ' C', ' B', ' D', ' D', ' B', ' C', ' B', ' D', ' D', ' D', ' C', ' C', ' C', ' D', ' D', ' C', ' A']","[0.06974563, 0.25810022, 0.35664148, 0.31551267, 0.0235834099227724]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
FTRWORRYf_W41,"Question: Still thinking about the future of our country, how worried are you, if at all, about climate change?
A. Very worried
B. Fairly worried
C. Not too worried
D. Not at all worried
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' A', ' A', ' C', ' B', ' A', ' C', ' A', ' A', ' A', ' B', ' C', ' A', ' A', ' B', ' C', ' D', ' B', ' A', ' A', ' B', ' A', ' B', ' D', ' A', ' A', ' A', ' D', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' D', ' B', ' C', ' A', ' D', ' A', ' B', ' B', ' A', ' B', ' B', ' A', ' A', ' A', ' A', ' A', ' B', ' C', ' A', ' B', ' B', ' A', ' D', ' B', ' D', ' B', ' A', ' B', ' A', ' C', ' D', ' D', ' B', ' C', ' B', ' A', ' A', ' A', ' C', ' A', ' A', ' D', ' B', ' C', ' B', ' A', ' A', ' A', ' A', ' A', ' C']","[0.50089981, 0.24308977, 0.16433292, 0.0916775, 0.0036744539910229]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q15_c_W82,"Question: Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Standard of living
A. The best
B. Above average
C. Average
D. Below average
E. The worst
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' C', ' C', ' C', ' C', ' D', ' A', ' B', ' D', ' E', ' B', ' B', ' A', ' B', ' C', ' B', ' C', ' A', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' B', ' D', ' C', ' A', ' C', ' B', ' B', ' C', ' B', ' C', ' E', ' B', ' C', ' C', ' B', ' E', ' B', ' C', ' C', ' D', ' C', ' A', ' A', ' B', ' D', ' C', ' A', ' A', ' C', ' B', ' B', ' B', ' D', ' A', ' B', ' B', ' B', ' E', ' C', ' A', ' B', ' D', ' E', ' A', ' C', ' B', ' C', ' E', ' D', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' D', ' B', ' C', ' D', ' C', ' C', ' B', ' C']","[0.13754756, 0.41555606, 0.28763178, 0.13723434, 0.02203026, 0.0061954222918327]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0, 5.0]"
GUNIDENTITY_W26,"Question: How important, if at all, is being a gun owner to your overall identity?
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' B', ' D', ' C', ' B', ' C', ' C', ' D', ' A', ' C', ' C', ' D', ' B', ' D', ' C', ' B', ' C', ' C', ' C', ' D', ' C', ' D', ' C', ' D', ' C', ' B', ' C', ' C', ' D', ' A', ' B', ' D', ' B', ' B', ' C', ' D', ' C', ' D', ' D', ' B', ' D', ' C', ' D', ' D', ' B', ' A', ' D', ' B', ' D', ' D', ' D', ' D', ' D', ' D', ' C', ' D', ' A', ' C', ' C', ' C', ' C', ' C', ' D', ' D', ' A', ' B', ' A', ' D', ' C', ' D', ' B', ' A', ' D', ' D', ' B', ' C', ' B', ' D', ' B', ' C', ' A', ' D', ' B', ' C', ' C', ' D', ' D', ' C', ' D', ' B', ' C', ' A', ' C', ' C', ' D', ' A', ' C', ' C', ' D', ' D']","[0.12572123, 0.22858781, 0.34714328, 0.29854767, 0.0]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
RQ1_F1B_W42,"Question: In general, would you say your view of environmental research scientists is
A. Mostly positive
B. Mostly negative
C. Neither positive nor negative
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' C', ' C', ' A', ' A', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' C', ' A', ' C', ' C', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' C', ' C', ' C', ' C', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' C', ' B', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' C', ' A', ' A', ' C', ' A', ' C', ' A', ' C', ' C', ' A', ' A', ' C', ' A', ' A', ' A', ' C', ' C', ' B', ' A', ' D', ' C', ' A', ' C', ' A', ' B', ' A', ' C', ' B', ' A', ' B']","[0.59448057, 0.1042082, 0.30131123, 0.004029042643215]",CREGION,Northeast,"[1.0, 2.0, 1.5]"
GIRLSF2C_W29,"Question: When it comes to raising girls, would you say there is too much emphasis or too little emphasis on encouraging girls to stand up for themselves these days, or is it about right?
A. Too much emphasis
B. Too little emphasis
C. About right
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' C', ' C', ' B', ' C', ' C', ' B', ' C', ' B', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' C', ' C', ' B', ' A', ' B', ' B', ' C', ' C', ' C', ' B', ' B', ' C', ' C', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' D', ' A', ' B', ' C', ' A', ' B', ' C', ' C', ' B', ' C', ' C', ' B', ' C', ' C', ' A', ' B', ' C', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' C', ' C', ' B', ' B', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' B', ' C', ' C', ' B', ' C', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' C', ' A', ' B', ' C', ' C', ' C']","[0.04440728, 0.50412236, 0.45147036, 0.0044030460244865]",CREGION,Northeast,"[1.0, 2.0, 1.5]"
CANDEXP_W92,"Question: How important is it, if at all, that candidates running for high levels of political office have prior government experience?
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' B', ' C', ' C', ' C', ' A', ' D', ' C', ' B', ' A', ' A', ' C', ' A', ' A', ' C', ' B', ' A', ' C', ' B', ' B', ' A', ' A', ' C', ' B', ' C', ' B', ' C', ' A', ' C', ' B', ' B', ' D', ' B', ' D', ' C', ' B', ' B', ' C', ' B', ' A', ' B', ' D', ' C', ' C', ' B', ' C', ' C', ' B', ' D', ' C', ' B', ' B', ' B', ' A', ' C', ' D', ' A', ' A', ' D', ' C', ' D', ' A', ' B', ' B', ' E', ' B', ' B', ' B', ' C', ' B', ' B', ' D', ' B', ' C', ' C', ' C', ' C', ' D', ' C', ' A', ' B', ' B', ' A', ' A', ' E', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' D', ' B', ' B', ' A', ' A', ' B', ' B']","[0.27208435, 0.39073357, 0.24369745, 0.09348463, 0.017104380859487]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0]"
RACESURV5f_W43,"Question: Overall, how does being Jewish affect people's ability to get ahead in our country these days?
A. Helps a lot
B. Helps a little
C. Hurts a little
D. Hurts a lot
E. Neither helps nor hurts
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' E', ' E', ' E', ' E', ' E', ' E', ' E', ' B', ' A', ' E', ' E', ' E', ' C', ' C', ' E', ' B', ' E', ' E', ' E', ' B', ' C', ' C', ' B', ' E', ' A', ' E', ' E', ' E', ' E', ' E', ' B', ' E', ' E', ' A', ' C', ' C', ' A', ' E', ' E', ' C', ' C', ' C', ' C', ' E', ' E', ' E', ' E', ' E', ' C', ' E', ' A', ' E', ' E', ' E', ' E', ' C', ' C', ' E', ' B', ' A', ' C', ' E', ' C', ' E', ' B', ' E', ' E', ' E', ' E', ' E', ' C', ' E', ' E', ' E', ' E', ' A', ' C', ' E', ' C', ' B', ' E', ' E', ' A', ' A', ' B', ' E', ' B', ' C', ' E', ' E', ' E', ' E', ' E', ' E', ' E', ' E', ' B', ' A', ' C', ' E']","[0.09613271, 0.15115661, 0.18015636, 0.02017414, 0.55238019, 0.0137192115347476]",CREGION,Northeast,"[1.0, 2.0, 3.0, 4.0, 2.5]"
