qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
GOVPRIOhF1_W41,"Question: If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing spending on Social Security, Medicare and Medicaid?
A. A top priority
B. An important, but not a top priority
C. A lower priority
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' D', ' D', ' D', ' C', ' D', ' A', ' B', ' B', ' A', ' D', ' C', ' D', ' D', ' D', ' D', ' A', ' D', ' D', ' C', ' B', ' B', ' D', ' A', ' D', ' C', ' D', ' A', ' A', ' D', ' C', ' D', ' B', ' A', ' B', ' C', ' C', ' C', ' D', ' D', ' D', ' A', ' C', ' B', ' A', ' C', ' D', ' D', ' B', ' A', ' D', ' A', ' A', ' C', ' D', ' D', ' B', ' D', ' D', ' A', ' B', ' C', ' C', ' A', ' C', ' A', ' B', ' A', ' A', ' A', ' D', ' C', ' A', ' D', ' A', ' C', ' D', ' A', ' C', ' A', ' D', ' C', ' D', ' B', ' D', ' C', ' A', ' A', ' C', ' A', ' A', ' B', ' D', ' B', ' A', ' A', ' D', ' D', ' A', ' D']","[0.32320224, 0.10214231, 0.22796747, 0.34668798, 0.0]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
RACESURV34e_W43,"Question: Overall, how much has the people you know helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Hurt a little
D. Hurt a lot
E. Neither helped nor hurt
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' E', ' E', ' E', ' C', ' E', ' E', ' B', ' A', ' A', ' E', ' B', ' E', ' B', ' B', ' E', ' E', ' E', ' A', ' A', ' A', ' A', ' A', ' E', ' B', ' B', ' B', ' E', ' E', ' B', ' E', ' E', ' A', ' B', ' E', ' E', ' E', ' B', ' A', ' C', ' B', ' A', ' A', ' D', ' A', ' B', ' F', ' E', ' B', ' E', ' A', ' B', ' B', ' B', ' E', ' E', ' E', ' C', ' A', ' E', ' D', ' B', ' B', ' A', ' B', ' B', ' E', ' D', ' B', ' D', ' B', ' C', ' B', ' E', ' F', ' B', ' E', ' B', ' A', ' F', ' B', ' A', ' D', ' B', ' E', ' B', ' E', ' B', ' B', ' E', ' A', ' E', ' B', ' B', ' B', ' D', ' D', ' F', ' B', ' B', ' B']","[0.19283699, 0.32507572, 0.07981879, 0.04480321, 0.3574653, 0.0313626213549579]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0, 2.5]"
FAMSURV26c_W50,"Question: How much pressure, if any, do you feel from your friends to marry your partner?
A. A lot of pressure
B. Some pressure
C. Not too much pressure
D. No pressure at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' D', ' D', ' D', ' D', ' E', ' D', ' D', ' D', ' D', ' D', ' C', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' C', ' D', ' B', ' D', ' D', ' D', ' D', ' D', ' E', ' D', ' D', ' D', ' B', ' D', ' D', ' B', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' B', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' B', ' D', ' D', ' D', ' C', ' D', ' D', ' D', ' E', ' D', ' D', ' C', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' B', ' B', ' D', ' D', ' D', ' D', ' B', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' E', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D']","[0.0, 0.0772326, 0.0657727, 0.8569947, 0.0338769781449469]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
GOVPRIORITYf_W54,"Question: How much of a priority should the following be for the federal government to address: Reducing gun violence
A. A top priority
B. Important, but lower priority
C. Not too important
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' C', ' E', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' B', ' B', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' B', ' A', ' A', ' A', ' C', ' D', ' A', ' A', ' D', ' A', ' B', ' A', ' E', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' A', ' D', ' A', ' A', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' A', ' B', ' A', ' A', ' D', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' D', ' A', ' A', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' A']","[0.72530667, 0.17971776, 0.06160424, 0.03337132, 0.0088464421078441]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
RQ4_F1Cd_W42,"Question: Thinking about nutrition research scientists, how often would you say they are transparent about potential conflicts of interest with industry groups in their research
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' C', ' C', ' C', ' C', ' B', ' A', ' C', ' B', ' C', ' C', ' E', ' C', ' C', ' B', ' B', ' C', ' A', ' E', ' B', ' B', ' B', ' C', ' D', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' A', ' A', ' C', ' B', ' B', ' D', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' B', ' A', ' C', ' C', ' B', ' C', ' C', ' B', ' B', ' D', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' D', ' A', ' A', ' B', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' A', ' B', ' D', ' B', ' C', ' B', ' C', ' C', ' B', ' C', ' A', ' B', ' C', ' C', ' B', ' B', ' A', ' C']","[0.11156633, 0.47645498, 0.34208647, 0.06989222, 0.018794636556959]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
BETTERBIZ2F2F_W36,"Question: In general, do you think men or women would do a better job running a professional sports team types of companies?
A. Men would do a better job
B. Women would do a better job
C. No difference
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' A', ' A', ' A', ' D', ' C', ' A', ' B', ' C', ' A', ' B', ' A', ' B', ' D', ' C', ' A', ' C', ' A', ' A', ' D', ' C', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' D', ' C', ' C', ' A', ' C', ' A', ' C', ' A', ' B', ' B', ' D', ' C', ' C', ' A', ' C', ' C', ' A', ' A', ' C', ' A', ' C', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' C', ' C', ' A', ' B', ' B', ' C', ' C', ' A', ' B', ' A', ' D', ' B', ' C', ' A', ' C', ' C', ' B', ' A', ' C', ' A', ' C', ' A', ' C', ' C', ' C', ' C', ' B', ' A', ' C', ' A', ' C', ' B', ' A', ' A', ' A', ' C', ' B', ' B', ' C', ' C', ' A', ' C', ' A', ' C']","[0.39842844, 0.13524815, 0.46632341, 0.0477333704815227]",EDUCATION,Less than high school,"[1.0, 2.0, 1.5]"
GAP21Q34_a_W82,"Question: Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about international trade?
A. Very confident
B. Somewhat confident
C. Not too confident
D. Not at all confident
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' E', ' B', ' A', ' B', ' B', ' A', ' D', ' D', ' A', ' C', ' A', ' C', ' A', ' C', ' D', ' D', ' A', ' B', ' A', ' B', ' D', ' A', ' C', ' A', ' B', ' D', ' C', ' A', ' B', ' B', ' A', ' A', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' D', ' B', ' D', ' B', ' A', ' A', ' C', ' B', ' C', ' B', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' C', ' A', ' B', ' A', ' B', ' B', ' B', ' C', ' C', ' D', ' A', ' D', ' A', ' A', ' C', ' B', ' B', ' B', ' A', ' D', ' C', ' A', ' A', ' B', ' B', ' B', ' C', ' B']","[0.36852405, 0.34568919, 0.19348729, 0.09229947, 0.0139903861452587]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
IMPROVE1_W36,"Question: How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for women?
A. A lot
B. Some
C. Not much
D. Nothing at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' A', ' C', ' B', ' A', ' D', ' B', ' D', ' B', ' D', ' A', ' B', ' C', ' A', ' C', ' B', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' C', ' D', ' B', ' B', ' A', ' B', ' A', ' C', ' A', ' A', ' D', ' C', ' B', ' C', ' C', ' A', ' B', ' D', ' A', ' D', ' A', ' B', ' C', ' C', ' B', ' B', ' C', ' A', ' A', ' A', ' C', ' C', ' A', ' B', ' C', ' A', ' C', ' B', ' C', ' B', ' C', ' B', ' D', ' B', ' B', ' D', ' B', ' A', ' A', ' D', ' A', ' C', ' B', ' A', ' E', ' C', ' A', ' C', ' D', ' D', ' B', ' C', ' A', ' B', ' A', ' A', ' C', ' A', ' C', ' B']","[0.3318721, 0.42302135, 0.13772007, 0.10738649, 0.0085588323210481]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
FAVORS_CPS_W29,"Question: In the last 12 months, how often did you and your neighbors do favors for each other?
A. Basically every day
B. A few times a week
C. A few times a month
D. Once a month
E. Less than once a month
F. Not at all
G. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.,G.

Answer:","[' E', ' C', ' F', ' F', ' C', ' F', ' E', ' C', ' A', ' A', ' E', ' D', ' D', ' B', ' C', ' F', ' C', ' F', ' F', ' F', ' F', ' E', ' F', ' F', ' B', ' F', ' E', ' C', ' G', ' B', ' G', ' F', ' E', ' B', ' F', ' B', ' E', ' F', ' B', ' F', ' E', ' F', ' C', ' F', ' C', ' C', ' E', ' E', ' F', ' F', ' E', ' C', ' F', ' E', ' E', ' F', ' F', ' F', ' G', ' B', ' F', ' E', ' F', ' F', ' E', ' C', ' F', ' F', ' C', ' E', ' F', ' F', ' A', ' E', ' C', ' E', ' F', ' F', ' A', ' F', ' E', ' D', ' C', ' F', ' E', ' D', ' B', ' B', ' B', ' C', ' D', ' E', ' C', ' F', ' D', ' F', ' F', ' F', ' F', ' C']","[0.03969674, 0.14322914, 0.14680721, 0.097738, 0.13628202, 0.43624689, 0.0166102622992678]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
ESSENPOLF1B_W36,"Question: In general, how important, if at all, is it to you for someone in high political office to be compassionate and empathetic?
A. Essential
B. Important, but not essential
C. Not important
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' B', ' A', ' A', ' A', ' B', ' A', ' A', ' C', ' A', ' B', ' B', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' C', ' B', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' B', ' A', ' C', ' A', ' A', ' C', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' C', ' A', ' B', ' A', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' C', ' B', ' C', ' A', ' B', ' A', ' A', ' C', ' C', ' A', ' A', ' A', ' B', ' C', ' A', ' B', ' C', ' C', ' C']","[0.57897141, 0.24682962, 0.17419896, 0.0]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0]"
FIN_SIT_W54,"Question: How would you describe your household's financial situation?
A. Live comfortably
B. Meet your basic expenses with a little left over for extras
C. Just meet your basic expenses
D. Don't even have enough to meet basic expenses
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' C', ' D', ' A', ' C', ' B', ' A', ' C', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' A', ' B', ' C', ' C', ' C', ' A', ' B', ' C', ' B', ' A', ' D', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' B', ' B', ' C', ' B', ' C', ' C', ' C', ' B', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' D', ' C', ' B', ' B', ' B', ' C', ' B', ' C', ' D', ' B', ' C', ' B', ' C', ' C', ' C', ' C', ' D', ' A', ' C', ' C', ' D', ' C', ' C', ' A', ' B', ' D', ' A', ' B', ' B', ' D', ' C', ' B', ' B', ' A', ' D', ' B', ' C', ' D', ' C', ' C', ' C', ' A', ' C', ' D', ' A', ' B', ' D', ' B', ' D', ' C', ' C', ' B']","[0.10183587, 0.32403004, 0.40163953, 0.17249456, 0.0089842893479054]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
TRACKGOV1a_W49,"Question: As far as you know, how much of what you do online or on your cellphone is being tracked by the government?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' D', ' C', ' A', ' E', ' E', ' E', ' A', ' D', ' C', ' E', ' C', ' C', ' A', ' E', ' D', ' B', ' E', ' A', ' A', ' A', ' A', ' A', ' C', ' D', ' E', ' A', ' A', ' C', ' A', ' B', ' A', ' C', ' C', ' C', ' A', ' E', ' A', ' D', ' E', ' C', ' D', ' A', ' D', ' A', ' C', ' D', ' C', ' E', ' D', ' C', ' B', ' A', ' E', ' C', ' C', ' E', ' B', ' D', ' B', ' A', ' B', ' A', ' A', ' A', ' C', ' E', ' A', ' E', ' E', ' A', ' C', ' B', ' B', ' E', ' B', ' B', ' E', ' A', ' D', ' B', ' A', ' C', ' D', ' E', ' C', ' C', ' E', ' C', ' A', ' A', ' C', ' A', ' E', ' C', ' B', ' B', ' C', ' E', ' E', ' A']","[0.29709215, 0.18339512, 0.20280488, 0.10985251, 0.20685534, 0.0037202044080294]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0, 5.0]"
COMMIMPC_W32,"Question: How important is it to you, personally, to live in a community that is racially and ethnically diverse
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' D', ' B', ' A', ' C', ' B', ' B', ' D', ' A', ' C', ' A', ' D', ' B', ' A', ' C', ' D', ' A', ' C', ' B', ' C', ' B', ' C', ' C', ' C', ' B', ' B', ' C', ' A', ' B', ' B', ' A', ' C', ' B', ' B', ' D', ' C', ' B', ' C', ' B', ' A', ' A', ' A', ' B', ' B', ' B', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' C', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' D', ' E', ' B', ' A', ' B', ' B', ' A', ' B', ' C', ' C', ' B', ' A', ' B', ' D', ' B', ' D', ' C', ' B', ' D', ' B', ' C', ' B', ' B', ' B', ' D', ' B', ' D', ' C', ' D', ' C', ' A', ' D', ' B', ' B', ' B', ' D', ' D', ' D', ' D', ' C']","[0.22815679, 0.31953678, 0.26712349, 0.18518295, 0.0112880904221154]",EDUCATION,Less than high school,"[1.0, 2.0, 3.0, 4.0]"
