qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
GOVPRIOhF1_W41,"Question: If you were deciding what the federal government should do to improve the quality of life for future generations, what priority would you give to reducing spending on Social Security, Medicare and Medicaid?
A. A top priority
B. An important, but not a top priority
C. A lower priority
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' D', ' B', ' C', ' B', ' B', ' B', ' B', ' A', ' A', ' B', ' D', ' B', ' D', ' C', ' D', ' A', ' B', ' A', ' A', ' D', ' D', ' A', ' B', ' D', ' B', ' B', ' D', ' D', ' B', ' B', ' D', ' B', ' D', ' D', ' D', ' B', ' D', ' A', ' C', ' D', ' B', ' E', ' A', ' B', ' D', ' C', ' D', ' B', ' B', ' D', ' D', ' A', ' D', ' D', ' D', ' D', ' A', ' A', ' B', ' D', ' D', ' D', ' A', ' B', ' D', ' A', ' A', ' C', ' D', ' D', ' C', ' A', ' B', ' D', ' B', ' A', ' B', ' D', ' A', ' D', ' A', ' C', ' A', ' D', ' B', ' B', ' D', ' B', ' B', ' A', ' C', ' D', ' C', ' C', ' A', ' D', ' D', ' C', ' A']","[0.22711117, 0.23767211, 0.17114548, 0.36407124, 0.0054319173495417]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
RACESURV34e_W43,"Question: Overall, how much has the people you know helped or hurt your ability to get ahead?
A. Helped a lot
B. Helped a little
C. Hurt a little
D. Hurt a lot
E. Neither helped nor hurt
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' B', ' C', ' E', ' A', ' E', ' B', ' B', ' E', ' E', ' C', ' A', ' B', ' C', ' C', ' A', ' B', ' A', ' E', ' A', ' B', ' E', ' E', ' E', ' A', ' E', ' B', ' B', ' E', ' B', ' A', ' C', ' A', ' A', ' B', ' B', ' E', ' A', ' C', ' B', ' E', ' E', ' B', ' B', ' B', ' A', ' B', ' E', ' E', ' B', ' E', ' B', ' B', ' A', ' E', ' B', ' B', ' E', ' E', ' B', ' A', ' A', ' E', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' E', ' E', ' E', ' A', ' E', ' B', ' B', ' E', ' C', ' B', ' C', ' E', ' B', ' B', ' A', ' E', ' E', ' B', ' B', ' B', ' E', ' B', ' B', ' E', ' B', ' E']","[0.22461667, 0.37627046, 0.05364717, 0.02026427, 0.32520143, 0.0047413867098406]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0, 2.5]"
FAMSURV26c_W50,"Question: How much pressure, if any, do you feel from your friends to marry your partner?
A. A lot of pressure
B. Some pressure
C. Not too much pressure
D. No pressure at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' D', ' D', ' D', ' D', ' D', ' C', ' D', ' C', ' C', ' B', ' D', ' D', ' B', ' D', ' D', ' D', ' C', ' D', ' D', ' D', ' C', ' B', ' C', ' A', ' C', ' D', ' E', ' B', ' D', ' D', ' D', ' D', ' D', ' D', ' C', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' D', ' C', ' E', ' D', ' D', ' C', ' D', ' C', ' D', ' C', ' D', ' D', ' D', ' C', ' D', ' D', ' B', ' D', ' C', ' D', ' B', ' D', ' D', ' A', ' D', ' D', ' D', ' D', ' A', ' D', ' D', ' C', ' B', ' D', ' D', ' D', ' C', ' C', ' D', ' D', ' C', ' C', ' D', ' D', ' D', ' C', ' C', ' D', ' A', ' D', ' C', ' D', ' D', ' C', ' D', ' D', ' C']","[0.04407446, 0.08318964, 0.19190722, 0.68082869, 0.0120527394565523]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
GOVPRIORITYf_W54,"Question: How much of a priority should the following be for the federal government to address: Reducing gun violence
A. A top priority
B. Important, but lower priority
C. Not too important
D. Should not be done
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' C', ' C', ' B', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' C', ' A', ' C', ' C', ' C', ' B', ' C', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' D', ' B', ' B', ' B', ' A', ' C', ' A', ' B', ' B', ' A', ' B', ' A', ' B', ' A', ' C', ' B', ' A', ' A', ' C', ' A', ' A', ' B', ' B', ' C', ' B', ' B', ' A', ' A', ' B', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' C', ' C', ' A', ' A', ' A', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' A', ' A', ' C', ' A', ' A']","[0.61756679, 0.27286309, 0.08256198, 0.02700814, 0.0046033665538721]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
RQ4_F1Cd_W42,"Question: Thinking about nutrition research scientists, how often would you say they are transparent about potential conflicts of interest with industry groups in their research
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' C', ' B', ' C', ' A', ' B', ' B', ' C', ' A', ' D', ' A', ' C', ' E', ' B', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' A', ' B', ' A', ' B', ' B', ' B', ' B', ' C', ' D', ' B', ' C', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' C', ' A', ' B', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' A', ' C', ' B', ' A', ' C', ' B', ' B', ' B', ' E', ' B', ' B', ' B', ' C', ' D', ' C', ' C', ' C', ' A', ' A', ' B', ' B', ' C', ' B', ' B', ' D', ' B', ' C', ' C', ' C', ' C', ' C', ' A', ' E', ' B', ' B', ' C']","[0.12525403, 0.53859589, 0.25446154, 0.08168854, 0.0305648843351285]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
BETTERBIZ2F2F_W36,"Question: In general, do you think men or women would do a better job running a professional sports team types of companies?
A. Men would do a better job
B. Women would do a better job
C. No difference
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' A', ' A', ' C', ' C', ' C', ' A', ' A', ' A', ' D', ' A', ' C', ' A', ' C', ' C', ' C', ' A', ' A', ' A', ' C', ' A', ' C', ' C', ' C', ' D', ' C', ' C', ' A', ' A', ' C', ' C', ' C', ' A', ' C', ' A', ' C', ' C', ' C', ' D', ' A', ' A', ' A', ' A', ' C', ' A', ' C', ' A', ' C', ' C', ' C', ' A', ' C', ' C', ' A', ' A', ' C', ' C', ' C', ' C', ' A', ' C', ' C', ' C', ' A', ' C', ' C', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' C', ' C', ' C', ' A', ' C', ' A', ' A', ' A', ' A', ' B', ' A', ' C', ' C', ' A', ' A', ' A', ' C', ' B', ' A', ' A', ' B', ' A', ' A', ' C', ' C', ' C', ' A']","[0.48887569, 0.01439764, 0.49672667, 0.0141778898714698]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 1.5]"
GAP21Q34_a_W82,"Question: Thinking about Joe Biden's ability to handle a number of things, how confident are you that Joe Biden can do make good decisions about international trade?
A. Very confident
B. Somewhat confident
C. Not too confident
D. Not at all confident
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' A', ' B', ' B', ' B', ' C', ' A', ' C', ' B', ' C', ' A', ' A', ' B', ' C', ' A', ' C', ' A', ' C', ' B', ' C', ' A', ' A', ' A', ' D', ' A', ' D', ' A', ' B', ' C', ' A', ' D', ' C', ' B', ' C', ' D', ' B', ' D', ' D', ' A', ' C', ' A', ' C', ' B', ' A', ' C', ' B', ' B', ' B', ' A', ' A', ' B', ' B', ' D', ' B', ' A', ' A', ' A', ' C', ' B', ' B', ' C', ' A', ' A', ' B', ' B', ' C', ' A', ' D', ' B', ' B', ' B', ' A', ' D', ' B', ' B', ' B', ' B', ' B', ' A', ' D', ' D', ' C', ' D', ' B', ' B', ' C', ' C', ' B', ' A', ' D', ' A', ' B', ' D', ' A', ' A', ' B', ' B', ' A', ' B']","[0.31288682, 0.37662984, 0.18625045, 0.12423289, 0.0080187312862538]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
IMPROVE1_W36,"Question: How much, if anything, do you think having more women in top leadership positions in business and government would do to improve the quality of life for women?
A. A lot
B. Some
C. Not much
D. Nothing at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' B', ' B', ' B', ' A', ' D', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' B', ' B', ' A', ' A', ' A', ' A', ' C', ' C', ' B', ' B', ' B', ' A', ' A', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' B', ' A', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' B', ' A', ' A', ' B', ' B', ' B', ' B', ' A', ' A', ' A', ' A', ' A', ' E', ' B', ' A', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' B', ' A']","[0.37111147, 0.4473624, 0.12314106, 0.05838508, 0.0087022104180776]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
FAVORS_CPS_W29,"Question: In the last 12 months, how often did you and your neighbors do favors for each other?
A. Basically every day
B. A few times a week
C. A few times a month
D. Once a month
E. Less than once a month
F. Not at all
G. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.,G.

Answer:","[' D', ' E', ' B', ' F', ' C', ' C', ' F', ' E', ' A', ' C', ' E', ' E', ' E', ' F', ' F', ' C', ' E', ' C', ' E', ' E', ' D', ' E', ' E', ' E', ' E', ' E', ' B', ' B', ' F', ' F', ' C', ' F', ' F', ' E', ' C', ' F', ' E', ' B', ' E', ' F', ' E', ' F', ' F', ' B', ' F', ' D', ' D', ' C', ' E', ' E', ' F', ' E', ' F', ' D', ' B', ' E', ' E', ' C', ' E', ' A', ' F', ' E', ' C', ' E', ' F', ' D', ' F', ' A', ' E', ' E', ' D', ' F', ' E', ' E', ' E', ' E', ' B', ' C', ' F', ' E', ' E', ' B', ' C', ' F', ' D', ' F', ' E', ' B', ' F', ' F', ' E', ' E', ' E', ' F', ' C', ' B', ' B', ' F', ' F', ' E']","[0.02230256, 0.10703956, 0.17660253, 0.12162566, 0.26251005, 0.30991964, 0.003592547622621]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
ESSENPOLF1B_W36,"Question: In general, how important, if at all, is it to you for someone in high political office to be compassionate and empathetic?
A. Essential
B. Important, but not essential
C. Not important
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' B', ' A', ' A', ' B', ' A', ' A', ' B', ' B', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' B', ' A', ' B', ' C', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' C', ' B', ' A', ' A', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' B', ' A', ' C', ' A', ' B', ' A', ' B', ' A', ' B', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' A', ' C', ' B', ' A']","[0.70951231, 0.23032272, 0.06016497, 0.0]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0]"
FIN_SIT_W54,"Question: How would you describe your household's financial situation?
A. Live comfortably
B. Meet your basic expenses with a little left over for extras
C. Just meet your basic expenses
D. Don't even have enough to meet basic expenses
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' A', ' D', ' B', ' A', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' A', ' B', ' A', ' D', ' B', ' C', ' C', ' C', ' C', ' C', ' C', ' B', ' C', ' B', ' C', ' B', ' A', ' C', ' D', ' C', ' C', ' A', ' C', ' C', ' A', ' B', ' B', ' C', ' D', ' A', ' B', ' B', ' A', ' A', ' A', ' D', ' C', ' B', ' C', ' B', ' C', ' A', ' C', ' A', ' B', ' D', ' A', ' A', ' B', ' A', ' D', ' B', ' B', ' A', ' C', ' D', ' B', ' A', ' C', ' A', ' B', ' B', ' A', ' A', ' B', ' C', ' C', ' A', ' C', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' B', ' B', ' A', ' C', ' B', ' B', ' B', ' B']","[0.25690398, 0.42200549, 0.24765695, 0.07343357, 0.0031509867323091]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
TRACKGOV1a_W49,"Question: As far as you know, how much of what you do online or on your cellphone is being tracked by the government?
A. All or almost all of it
B. Most of it
C. Some of it
D. Very little of it
E. None of it
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' A', ' D', ' B', ' A', ' A', ' C', ' C', ' D', ' A', ' A', ' E', ' B', ' C', ' A', ' A', ' D', ' A', ' B', ' E', ' B', ' C', ' B', ' B', ' A', ' A', ' B', ' B', ' C', ' C', ' B', ' C', ' A', ' C', ' C', ' C', ' A', ' C', ' D', ' B', ' C', ' E', ' F', ' A', ' A', ' B', ' A', ' C', ' A', ' A', ' C', ' A', ' D', ' C', ' B', ' C', ' C', ' B', ' C', ' A', ' C', ' B', ' C', ' A', ' C', ' C', ' A', ' A', ' C', ' B', ' C', ' B', ' C', ' C', ' E', ' E', ' D', ' B', ' C', ' C', ' D', ' A', ' A', ' A', ' A', ' D', ' A', ' C', ' E', ' A', ' A', ' A', ' C', ' C', ' C', ' A', ' D', ' B', ' D', ' B', ' A']","[0.25945405, 0.22134935, 0.31920197, 0.1209159, 0.07907874, 0.0036953790239053]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0, 5.0]"
COMMIMPC_W32,"Question: How important is it to you, personally, to live in a community that is racially and ethnically diverse
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' B', ' D', ' D', ' D', ' C', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' A', ' B', ' A', ' A', ' C', ' B', ' B', ' A', ' D', ' B', ' A', ' A', ' B', ' C', ' B', ' A', ' B', ' B', ' A', ' A', ' D', ' C', ' B', ' C', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' C', ' D', ' A', ' C', ' B', ' B', ' B', ' B', ' C', ' D', ' C', ' C', ' B', ' B', ' A', ' B', ' C', ' B', ' C', ' B', ' C', ' C', ' B', ' C', ' C', ' B', ' B', ' A', ' B', ' C', ' B', ' B', ' B', ' C', ' B', ' A', ' D', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' C', ' A', ' B', ' A', ' A', ' D', ' A', ' C', ' B']","[0.22195625, 0.37832539, 0.28420371, 0.11551465, 0.0076630740670065]",POLIDEOLOGY,Moderate,"[1.0, 2.0, 3.0, 4.0]"
