qkey,input_prompt,output_token,output_dist,attribute,group,ordinal
GAP21Q15_f_W82,"Question: Please compare the US to other developed nations in a few different areas. In each instance, how does the US compare? Entertainment, including movies, music and television
A. The best
B. Above average
C. Average
D. Below average
E. The worst
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' C', ' A', ' B', ' A', ' B', ' A', ' D', ' B', ' A', ' C', ' B', ' E', ' B', ' E', ' A', ' B', ' A', ' C', ' B', ' C', ' B', ' A', ' D', ' B', ' C', ' B', ' C', ' E', ' A', ' A', ' A', ' B', ' B', ' A', ' C', ' B', ' A', ' B', ' B', ' A', ' A', ' C', ' A', ' C', ' C', ' A', ' A', ' C', ' A', ' A', ' C', ' A', ' B', ' A', ' B', ' B', ' D', ' A', ' A', ' C', ' B', ' A', ' B', ' D', ' C', ' B', ' C', ' B', ' B', ' B', ' C', ' E', ' A', ' A', ' B', ' B', ' C', ' E', ' A', ' D', ' A', ' A', ' C', ' B', ' D', ' A', ' B', ' A', ' B', ' E', ' B', ' C', ' A', ' B', ' A', ' A', ' B', ' E', ' E', ' A']","[0.26575068, 0.37763803, 0.25311254, 0.06405732, 0.03944143, 0.0027520434320316]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0, 5.0]"
VALUERURAL_W32,"Question: In general, do you think most people who live in rural areas have values that are
A. Very similar to your values
B. Somewhat similar to your values
C. Somewhat different from your values
D. Very different from your values
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' B', ' B', ' B', ' C', ' A', ' D', ' A', ' C', ' A', ' B', ' A', ' A', ' B', ' E', ' B', ' B', ' A', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' C', ' B', ' D', ' A', ' E', ' B', ' B', ' A', ' A', ' C', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' C', ' A', ' D', ' C', ' D', ' B', ' D', ' B', ' B', ' A', ' B', ' B', ' C', ' B', ' C', ' B', ' A', ' A', ' A', ' B', ' A', ' B', ' B', ' C', ' B', ' B', ' B', ' A', ' B', ' B', ' A', ' B', ' A', ' B', ' A', ' C', ' C', ' D', ' A', ' A', ' C', ' B', ' B', ' B', ' A', ' C', ' A', ' B', ' A', ' A', ' B', ' D', ' A']","[0.30482856, 0.47577339, 0.17279793, 0.04660011, 0.0190709008882998]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
RQ4_F1Cd_W42,"Question: Thinking about nutrition research scientists, how often would you say they are transparent about potential conflicts of interest with industry groups in their research
A. All or most of time
B. Some of the time
C. Only a little of the time
D. None of the time
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' E', ' C', ' E', ' A', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' B', ' B', ' C', ' C', ' C', ' D', ' B', ' C', ' B', ' B', ' B', ' B', ' D', ' C', ' C', ' D', ' B', ' B', ' C', ' C', ' C', ' C', ' B', ' B', ' C', ' B', ' C', ' C', ' C', ' D', ' D', ' C', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' C', ' D', ' B', ' A', ' E', ' A', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' C', ' B', ' C', ' B', ' B', ' B', ' B', ' B', ' B', ' A', ' C', ' D', ' C', ' B', ' B', ' D', ' C', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' B', ' B', ' A', ' B', ' B', ' C', ' A', ' C']","[0.08306772, 0.50540442, 0.29642781, 0.11510005, 0.0208320987961638]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q47_W82,"Question: When it comes to whether or not to limit Chinese students studying in the US, do you
A. Strongly support limiting Chinese students
B. Somewhat support limiting Chinese students
C. Somewhat oppose limiting Chinese students
D. Strongly oppose limiting Chinese students
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' A', ' A', ' B', ' A', ' A', ' B', ' A', ' A', ' C', ' B', ' B', ' A', ' B', ' B', ' C', ' C', ' B', ' B', ' C', ' E', ' C', ' A', ' B', ' B', ' C', ' B', ' B', ' B', ' A', ' A', ' A', ' B', ' B', ' A', ' C', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' A', ' C', ' A', ' C', ' A', ' A', ' A', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' C', ' C', ' A', ' B', ' B', ' B', ' C', ' E', ' C', ' A', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' A', ' B', ' A', ' A', ' B', ' C', ' B', ' B', ' B', ' A', ' D', ' B', ' D', ' A', ' C', ' C', ' A', ' B', ' B', ' C']","[0.35805178, 0.35790559, 0.22619181, 0.05785082, 0.0106092974359758]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
GUNACCESS_W26,"Question: Thinking about when you're at home, would you say there is a gun that is both loaded and easily accessible to you
A. All of the time
B. Most of the time
C. Only some of the time
D. Never
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' D', ' C', ' D', ' D', ' A', ' B', ' A', ' B', ' A', ' C', ' A', ' B', ' A', ' B', ' A', ' A', ' B', ' C', ' A', ' C', ' D', ' D', ' A', ' A', ' C', ' A', ' B', ' A', ' D', ' D', ' C', ' B', ' B', ' A', ' D', ' D', ' A', ' A', ' A', ' A', ' A', ' D', ' A', ' C', ' B', ' D', ' A', ' D', ' D', ' D', ' D', ' C', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' B', ' B', ' D', ' B', ' D', ' A', ' C', ' A', ' D', ' C', ' D', ' B', ' A', ' A', ' B', ' C', ' D', ' A', ' D', ' E', ' D', ' C', ' C', ' B', ' A', ' D', ' A', ' A', ' D', ' A', ' D', ' C', ' D', ' A', ' D', ' D', ' C', ' B', ' A']","[0.41555559, 0.1726465, 0.13564257, 0.27615535, 0.0068703924602136]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
TRAITPOLMF1B_W36,"Question: In general, how do you think being compassionate impacts a man's chances of getting elected to high political office?
A. Mostly helps a man's chances
B. Mostly hurts a man's chances
C. Doesn't make much of a difference
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' A', ' B', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' C', ' A', ' C', ' A', ' A', ' A', ' C', ' C', ' A', ' C', ' C', ' C', ' C', ' A', ' A', ' C', ' C', ' A', ' C', ' A', ' A', ' A', ' A', ' B', ' A', ' A', ' C', ' A', ' C', ' A', ' B', ' C', ' C', ' C', ' A', ' C', ' C', ' C', ' A', ' A', ' A', ' C', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' C', ' A', ' C', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' C', ' A', ' A', ' C', ' C', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' A', ' C', ' C', ' A', ' A', ' C', ' C', ' C', ' C', ' A', ' A', ' C', ' A', ' A', ' A', ' A', ' A']","[0.57210936, 0.1117593, 0.31613134, 0.001899557924984]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 1.5]"
ECON4_e_W54,"Question: Thinking about your own household's financial situation, how much, if at all, does real estate values in your area affect your household's financial situation?
A. A great deal
B. A fair amount
C. Not too much
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' D', ' A', ' B', ' A', ' C', ' A', ' C', ' D', ' C', ' C', ' C', ' C', ' B', ' C', ' A', ' C', ' A', ' A', ' B', ' C', ' C', ' C', ' D', ' C', ' B', ' C', ' B', ' C', ' D', ' A', ' C', ' C', ' C', ' B', ' C', ' C', ' A', ' B', ' C', ' D', ' A', ' A', ' D', ' B', ' B', ' C', ' C', ' B', ' D', ' C', ' A', ' B', ' B', ' C', ' C', ' A', ' D', ' B', ' B', ' B', ' B', ' C', ' C', ' B', ' C', ' A', ' B', ' A', ' B', ' C', ' A', ' A', ' A', ' A', ' C', ' C', ' B', ' C', ' C', ' B', ' A', ' C', ' B', ' B', ' C', ' B', ' B', ' A', ' C', ' C', ' D', ' C', ' B', ' D', ' C', ' D', ' D', ' B', ' C']","[0.25372441, 0.35202359, 0.27652732, 0.11772467, 0.001512150996806]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
NEIGHINTERA_W32,"Question: In general, how often, if ever, would you say you have face-to-face conversations with any of your neighbors
A. Every day
B. Several times a week
C. About once a week
D. About once a month
E. Less than once a month
F. Never
G. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.,G.

Answer:","[' E', ' B', ' B', ' E', ' A', ' E', ' D', ' D', ' E', ' A', ' D', ' B', ' B', ' E', ' E', ' B', ' E', ' F', ' E', ' B', ' E', ' G', ' C', ' C', ' B', ' C', ' E', ' B', ' D', ' C', ' B', ' B', ' E', ' B', ' C', ' C', ' C', ' D', ' B', ' B', ' D', ' D', ' E', ' D', ' B', ' E', ' C', ' A', ' C', ' E', ' E', ' B', ' C', ' E', ' D', ' C', ' D', ' D', ' B', ' B', ' B', ' B', ' E', ' B', ' B', ' C', ' E', ' E', ' A', ' E', ' E', ' E', ' B', ' E', ' E', ' B', ' E', ' C', ' C', ' B', ' D', ' B', ' E', ' E', ' D', ' E', ' E', ' D', ' F', ' C', ' B', ' C', ' G', ' C', ' C', ' C', ' B', ' D', ' E', ' B']","[0.04551823, 0.21967642, 0.25835261, 0.20648427, 0.24575287, 0.02421559, 0.0070508702734702]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0, 5.0, 6.0]"
GUNIDENTITY_W26,"Question: How important, if at all, is being a gun owner to your overall identity?
A. Very important
B. Somewhat important
C. Not too important
D. Not at all important
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' C', ' C', ' D', ' B', ' B', ' C', ' C', ' A', ' C', ' B', ' A', ' B', ' C', ' A', ' C', ' C', ' C', ' C', ' A', ' B', ' C', ' B', ' C', ' C', ' A', ' C', ' C', ' D', ' A', ' D', ' B', ' A', ' B', ' C', ' B', ' C', ' D', ' C', ' B', ' A', ' C', ' A', ' D', ' A', ' D', ' A', ' D', ' B', ' B', ' B', ' D', ' C', ' C', ' A', ' A', ' B', ' C', ' C', ' C', ' D', ' A', ' A', ' C', ' C', ' D', ' B', ' A', ' A', ' B', ' B', ' C', ' D', ' C', ' D', ' B', ' A', ' A', ' B', ' C', ' A', ' D', ' B', ' C', ' A', ' A', ' C', ' A', ' D', ' D', ' A', ' C', ' A', ' C', ' C', ' A', ' A', ' A', ' B', ' A', ' B']","[0.29716423, 0.27157715, 0.259579, 0.17167961, 0.0]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
GAP21Q26_c_W82,"Question: Would you say China is doing a good or bad job dealing with global climate change?
A. Very good job
B. Somewhat good job
C. Somewhat bad job
D. Very bad job
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' D', ' D', ' D', ' C', ' D', ' C', ' D', ' D', ' B', ' D', ' C', ' C', ' D', ' D', ' D', ' D', ' D', ' D', ' C', ' B', ' D', ' D', ' D', ' D', ' D', ' D', ' B', ' D', ' C', ' C', ' D', ' B', ' C', ' E', ' B', ' C', ' D', ' C', ' B', ' D', ' D', ' C', ' D', ' B', ' D', ' C', ' D', ' D', ' D', ' E', ' D', ' D', ' C', ' D', ' D', ' D', ' C', ' C', ' D', ' A', ' D', ' D', ' B', ' D', ' C', ' D', ' D', ' C', ' C', ' C', ' D', ' D', ' B', ' C', ' D', ' C', ' D', ' D', ' D', ' D', ' D', ' D', ' A', ' C', ' D', ' D', ' C', ' D', ' D', ' C', ' C', ' C', ' C', ' B', ' C', ' D', ' D', ' C', ' E']","[0.00606847, 0.12217166, 0.28883946, 0.5829204, 0.0374979725674673]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
FAMSURV43_W50,"Question: In general, how much, if at all, would you say that your adult child(ren) ages 18 to 29 rely on you for emotional support?
A. A lot
B. Some
C. Only a little
D. Not at all
E. Refused
Answer as a choice between A.,B.,C.,D.,E.

Answer:","[' B', ' C', ' B', ' A', ' B', ' A', ' B', ' C', ' B', ' D', ' B', ' B', ' A', ' B', ' A', ' B', ' A', ' C', ' A', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' C', ' D', ' C', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' A', ' C', ' B', ' C', ' B', ' B', ' B', ' C', ' D', ' B', ' B', ' A', ' B', ' B', ' A', ' D', ' B', ' B', ' C', ' A', ' B', ' A', ' C', ' B', ' A', ' C', ' B', ' B', ' C', ' C', ' A', ' B', ' A', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' A', ' A', ' A', ' A', ' B', ' C', ' B', ' C', ' C', ' C', ' C', ' A', ' A', ' B', ' B', ' B', ' C', ' B', ' B', ' C', ' A', ' A', ' B', ' B']","[0.31793902, 0.42753156, 0.20176563, 0.05276379, 0.0004412175999981]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
RACESURV40_W43,"Question: How many white people in our country do you think are prejudiced against black people?
A. All or most
B. Some
C. Only a few
D. None
E. Not sure
F. Refused
Answer as a choice between A.,B.,C.,D.,E.,F.

Answer:","[' B', ' B', ' B', ' B', ' E', ' B', ' C', ' C', ' B', ' B', ' C', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' E', ' B', ' B', ' B', ' B', ' E', ' E', ' B', ' E', ' B', ' E', ' C', ' B', ' A', ' B', ' B', ' B', ' E', ' B', ' B', ' B', ' B', ' B', ' B', ' C', ' B', ' B', ' B', ' C', ' E', ' B', ' C', ' C', ' B', ' B', ' B', ' C', ' C', ' C', ' C', ' C', ' B', ' E', ' B', ' C', ' B', ' B', ' C', ' B', ' C', ' B', ' B', ' E', ' B', ' C', ' B', ' B', ' E', ' B', ' B', ' A', ' C', ' C', ' B', ' B', ' B', ' B', ' B', ' A', ' B', ' E', ' C', ' B', ' B', ' C', ' C', ' C', ' B', ' B', ' B', ' B', ' C']","[0.04443037, 0.66387621, 0.29169342, 0.0, 0.1176945678417953]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0, 4.0]"
JOBTRAIN_W54,"Question: Looking ahead, how important do you think it will be for you to get training and develop new skills throughout your work life in order to keep up with changes in the workplace?
A. Essential
B. Important, but not essential
C. Not important
D. Refused
Answer as a choice between A.,B.,C.,D.

Answer:","[' C', ' C', ' A', ' A', ' A', ' B', ' C', ' A', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' A', ' B', ' B', ' A', ' A', ' B', ' A', ' A', ' A', ' A', ' A', ' C', ' A', ' B', ' C', ' A', ' B', ' C', ' C', ' A', ' C', ' C', ' B', ' B', ' B', ' C', ' C', ' A', ' B', ' C', ' C', ' A', ' A', ' B', ' B', ' A', ' B', ' A', ' C', ' A', ' A', ' C', ' A', ' C', ' B', ' A', ' C', ' C', ' C', ' B', ' C', ' A', ' A', ' B', ' C', ' A', ' B', ' A', ' D', ' C', ' A', ' C', ' A', ' B', ' A', ' A', ' C', ' B', ' B', ' A', ' A', ' B', ' A', ' B', ' B', ' C', ' B', ' A', ' A', ' A', ' A', ' B', ' B', ' A']","[0.44618293, 0.30952311, 0.24429396, 0.0220236544691318]",POLIDEOLOGY,Conservative,"[1.0, 2.0, 3.0]"
